invoice_id,invoice_amount,matched_transaction_ids,matched_amount,difference,status,confidence,ai_decision,ai_confidence,ai_reason,ai_action,ai_time_seconds,final_status
INV-00381,78867.0,TXN-00381,78867.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00382,6376.0,"TXN-00382-A,TXN-00382-B",6376.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00383,86437.0,TXN-00383,86437.0,0.0,MATCHED,93.12,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00384,9109.0,TXN-00384,9109.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00385,94626.0,TXN-00385,94626.0,0.0,MATCHED,98.43,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00386,93749.0,"TXN-00386-A,TXN-00386-B",93749.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00387,69517.0,TXN-00387,69517.0,0.0,MATCHED,96.5,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00388,51779.0,"TXN-00388,TXN-DUP-00388",103558.0,51779.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00389,79366.0,"TXN-00389,TXN-DUP-00389",158732.0,79366.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00390,44863.0,TXN-00390,44863.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00391,89916.0,TXN-00391,89916.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00392,87057.0,TXN-00392,86807.0,-250.0,AMOUNT_MISMATCH,89.17,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00393,87980.0,"TXN-00393-A,TXN-00393-B",87980.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00394,86990.0,TXN-00131,86990.0,0.0,MATCHED,90.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00395,17901.0,TXN-00081-B,16260.4,-1640.6000000000004,AMOUNT_MISMATCH,69.63,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00396,12104.0,TXN-00396,11604.0,-500.0,AMOUNT_MISMATCH,98.35,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00397,88833.0,TXN-00397,88833.0,0.0,TIMING_DIFFERENCE,95.0,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00398,85675.0,TXN-00398,85675.0,0.0,MATCHED,98.49,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00399,41483.0,"TXN-00399-A,TXN-00399-B",41483.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00400,26166.0,"TXN-00400-A,TXN-00400-B",26166.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00401,11114.0,TXN-00401,11114.0,0.0,TIMING_DIFFERENCE,95.0,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00402,71748.0,"TXN-00402,TXN-DUP-00402",143496.0,71748.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00403,5947.0,TXN-00403,5947.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00404,79282.0,TXN-00404,79282.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00405,91812.0,TXN-00405,91562.0,-250.0,AMOUNT_MISMATCH,99.0,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00406,58366.0,TXN-00406,58366.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00407,95317.0,"TXN-00407-A,TXN-00407-B",95317.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00408,38346.0,"TXN-DUP-00408,TXN-00408",76692.0,38346.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00409,31671.0,TXN-00409,31671.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00410,26430.0,TXN-00444,26048.0,-382.0,AMOUNT_MISMATCH,73.92,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00411,75766.0,TXN-00411,75766.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00412,51052.0,TXN-00412,51052.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00413,27174.0,TXN-00413,26674.0,-500.0,AMOUNT_MISMATCH,87.42,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00414,49655.0,"TXN-00414-A,TXN-00414-B",49655.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00415,17341.0,TXN-00415,17341.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00416,36755.0,TXN-00416-A,22053.0,-14702.0,AMOUNT_MISMATCH,70.62,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00417,13021.0,TXN-00417,13021.0,0.0,MATCHED,94.25,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00418,4495.0,TXN-00418,4495.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00419,51615.0,TXN-00419,51615.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00420,42770.0,TXN-00420,42770.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00421,86191.0,"TXN-00421,TXN-DUP-00421",172382.0,86191.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00422,6020.0,"TXN-00422-A,TXN-00422-B",6020.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00423,93476.0,TXN-00423,93476.0,0.0,MATCHED,95.86,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00424,3490.0,TXN-00424,3490.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00425,72932.0,TXN-00425,71932.0,-1000.0,AMOUNT_MISMATCH,99.0,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00426,38762.0,TXN-00426,38762.0,0.0,MATCHED,95.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00427,84748.0,TXN-00427,84648.0,-100.0,AMOUNT_MISMATCH,99.0,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00428,66513.0,TXN-00428,66513.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00429,68551.0,TXN-00429,68551.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00430,39177.0,TXN-00430,39177.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00431,32531.0,TXN-00431,32531.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00432,69614.0,TXN-00432,69614.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00433,67535.0,TXN-00433,67535.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00434,6706.0,TXN-00434,6706.0,0.0,MATCHED,94.19,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00435,3128.0,"TXN-00435,TXN-DUP-00435",6256.0,3128.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00436,87127.0,TXN-00436,87127.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00437,97362.0,TXN-00437,97362.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00438,47176.0,TXN-00438,47176.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00439,61899.0,TXN-00439,61899.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00440,18675.0,TXN-00303-B,19414.8,739.7999999999993,AMOUNT_MISMATCH,69.06,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00441,60988.0,TXN-00441,60988.0,0.0,MATCHED,93.12,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00442,6492.0,"TXN-00442-A,TXN-00442-B",6492.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00443,53196.0,TXN-00443,53196.0,0.0,MATCHED,94.03,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00444,26048.0,TXN-00444,26048.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00445,86948.0,TXN-00445,86948.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00446,53431.0,TXN-00446,53431.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00447,25486.0,TXN-00068-B,25397.2,-88.79999999999927,AMOUNT_MISMATCH,73.93,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00448,49148.0,"TXN-DUP-00448,TXN-00448",98296.0,49148.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00449,11828.0,TXN-00449,11828.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00450,79964.0,TXN-00450,79964.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00451,43101.0,TXN-00451,43101.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00452,59447.0,TXN-00386-A,56249.4,-3197.5999999999985,AMOUNT_MISMATCH,77.01,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00453,22842.0,TXN-00453,22842.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00454,47210.0,"TXN-00454-A,TXN-00454-B",47210.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00455,84816.0,"TXN-00455-A,TXN-00455-B",84816.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00456,54242.0,TXN-00456,54242.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00457,90051.0,"TXN-00457-A,TXN-00457-B",90051.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00458,80635.0,"TXN-00458,TXN-DUP-00458",161270.0,80635.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00459,17545.0,TXN-00459,17545.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00460,49015.0,TXN-00460,49015.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00461,21111.0,TXN-00461,21111.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00462,49760.0,"TXN-00462,TXN-DUP-00462",99520.0,49760.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00463,19047.0,TXN-00463,19047.0,0.0,MATCHED,95.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00464,33717.0,TXN-00464,33717.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00465,66410.0,TXN-00465,66410.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00466,35116.0,TXN-00466,35116.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00467,38431.0,"TXN-00467-A,TXN-00467-B",38431.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00468,27237.0,TXN-00468,27237.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00469,60250.0,TXN-00469,60250.0,0.0,TIMING_DIFFERENCE,95.0,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00470,90381.0,"TXN-00470-A,TXN-00470-B",90381.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00471,46537.0,TXN-00471,46537.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00472,39058.0,TXN-00472,39058.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00473,94298.0,"TXN-00473-A,TXN-00473-B",94298.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00474,23818.0,TXN-00474,23818.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00475,16907.0,"TXN-00475,TXN-DUP-00475",33814.0,16907.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00476,65752.0,TXN-00476,65752.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00477,49353.0,TXN-00477,49353.0,0.0,TIMING_DIFFERENCE,95.0,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00478,9617.0,TXN-00478,9617.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00479,69903.0,"TXN-00479,TXN-DUP-00479",139806.0,69903.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00480,10666.0,"TXN-00480-A,TXN-00480-B",10666.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00481,10720.0,TXN-00481,10720.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00482,46156.0,TXN-00482,46156.0,0.0,TIMING_DIFFERENCE,95.0,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00483,78042.0,"TXN-DUP-00483,TXN-00483",156084.0,78042.0,DUPLICATE,99.0,,0.0,,NOT_REQUIRED,0.0,DUPLICATE
INV-00484,8263.0,TXN-00484,8263.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00485,22229.0,"TXN-00485-A,TXN-00485-B",22229.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00486,38230.0,TXN-00486,38230.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00487,84238.0,TXN-00487,84238.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00488,70924.0,TXN-00488,70924.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00489,78569.0,TXN-00489,78569.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00490,82851.0,"TXN-00490-A,TXN-00490-B",82851.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00491,74874.0,TXN-00491,74874.0,0.0,TIMING_DIFFERENCE,93.93,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00492,76598.0,TXN-00186,70588.0,-6010.0,AMOUNT_MISMATCH,71.36,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00493,75991.0,TXN-00493,75891.0,-100.0,AMOUNT_MISMATCH,99.0,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00494,83203.0,TXN-00494,83203.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00495,33096.0,TXN-00495,33096.0,0.0,TIMING_DIFFERENCE,95.0,,0.0,,NOT_REQUIRED,0.0,TIMING_DIFFERENCE
INV-00496,60446.0,TXN-00065,64788.0,4342.0,AMOUNT_MISMATCH,77.63,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00497,21719.0,TXN-00497,21719.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
INV-00498,27741.0,TXN-00498,27241.0,-500.0,AMOUNT_MISMATCH,99.0,,0.0,,NOT_REQUIRED,0.0,AMOUNT_MISMATCH
INV-00499,42853.0,"TXN-00499-A,TXN-00499-B",42853.0,0.0,SPLIT_PAYMENT,95.0,,0.0,,NOT_REQUIRED,0.0,SPLIT_PAYMENT
INV-00500,18139.0,TXN-00500,18139.0,0.0,MATCHED,99.0,,0.0,,NOT_REQUIRED,0.0,MATCHED
